implementation,n_features,n_samples,seed,accuracy,train_time,test_time
FastRandomForest,300,100,3,0.8,9.996456861495972,0.0026383399963378906
FastRandomForest,300,100,4,0.6666666666666666,9.833411455154419,0.002657175064086914
RandomForestClassifier,300,100,0,0.5666666666666667,0.40337228775024414,0.004128456115722656
RandomForestClassifier,300,100,1,0.5,0.393169641494751,0.004202604293823242
RandomForestClassifier,300,100,2,0.5,0.40996837615966797,0.0041429996490478516
RandomForestClassifier,300,100,3,0.5333333333333333,0.40716075897216797,0.004170894622802734
RandomForestClassifier,300,100,4,0.6333333333333333,0.40771484375,0.004182338714599609
FastRandomForest,200,100,0,0.5666666666666667,6.603129148483276,0.002662181854248047
FastRandomForest,200,100,1,0.6666666666666666,6.760368347167969,0.0026454925537109375
FastRandomForest,200,100,2,0.6333333333333333,7.135229825973511,0.0026578903198242188
FastRandomForest,200,100,3,0.5333333333333333,6.921395301818848,0.0026657581329345703
FastRandomForest,200,100,4,0.6666666666666666,6.931989908218384,0.00272369384765625
RandomForestClassifier,200,100,0,0.6,0.29996800422668457,0.004080295562744141
RandomForestClassifier,200,100,1,0.6333333333333333,0.2999298572540283,0.004131317138671875
RandomForestClassifier,200,100,2,0.6,0.305985689163208,0.004080533981323242
RandomForestClassifier,200,100,3,0.6333333333333333,0.3056018352508545,0.0041887760162353516
RandomForestClassifier,200,100,4,0.6,0.3009462356567383,0.004143953323364258
FastRandomForest,100,100,0,0.5666666666666667,3.654839515686035,0.0027446746826171875
FastRandomForest,100,100,1,0.5,3.9086101055145264,0.003215789794921875
FastRandomForest,100,100,2,0.6666666666666666,3.8131093978881836,0.0029418468475341797
FastRandomForest,100,100,3,0.5666666666666667,3.7053372859954834,0.002840757369995117
FastRandomForest,100,100,4,0.5333333333333333,3.7530577182769775,0.002784252166748047
RandomForestClassifier,100,100,0,0.5333333333333333,0.20611858367919922,0.0041294097900390625
RandomForestClassifier,100,100,1,0.6,0.20329046249389648,0.0040662288665771484
RandomForestClassifier,100,100,2,0.6333333333333333,0.2041945457458496,0.004083156585693359
RandomForestClassifier,100,100,3,0.5666666666666667,0.20086193084716797,0.004075765609741211
RandomForestClassifier,100,100,4,0.6,0.20396184921264648,0.0040891170501708984
